"","date","lineage","pred","obs"
"3678",2020-08-04,"Om:BA.2.12.1",4.95444206009338e-176,NA
"3679",2020-08-04,"Om:BA.2.75",1.08550228908641e-273,NA
"3680",2020-08-04,"Om:BA.2.75.2",4.00675615870643e-70,NA
"3681",2020-08-04,"Om:BA.4",4.23487180965524e-214,NA
"3682",2020-08-04,"Om:BA.4.6",3.39066730192834e-306,NA
"3683",2020-08-04,"Om:BA.5",1.47092173669921e-224,NA
"3684",2020-08-04,"Om:BF.7",0,NA
"3685",2020-08-04,"Om:BN.1",2.9355243390941e-47,NA
"3686",2020-08-04,"Om:BQ.1",8.93619576812773e-298,NA
"3687",2020-08-04,"Om:BQ.1.1",1.81458802224901e-258,NA
"3688",2020-08-04,"Om:XBB",8.70663235186384e-22,NA
"3689",2020-08-04,"Other",0.999999994146632,1
"3690",2020-08-05,"Alpha",6.54837117951207e-09,0.00464396284829721
"3691",2020-08-05,"Beta",2.56164701327619e-11,NA
"3692",2020-08-05,"Delta",5.17419846767097e-22,0.00154798761609907
"3693",2020-08-05,"Om:BA.1",1.55510827600609e-107,NA
"3694",2020-08-05,"Om:BA.2",8.32224715883594e-96,NA
"3695",2020-08-05,"Om:BA.2.12.1",1.46441236114319e-175,NA
"3696",2020-08-05,"Om:BA.2.75",5.04119884482355e-273,NA
"3697",2020-08-05,"Om:BA.2.75.2",5.93905500209067e-70,NA
"3698",2020-08-05,"Om:BA.4",1.49816782827843e-213,NA
"3699",2020-08-05,"Om:BA.4.6",1.95994911421051e-305,NA
"3700",2020-08-05,"Om:BA.5",5.43231190158988e-224,NA
"3701",2020-08-05,"Om:BF.7",0,NA
"3702",2020-08-05,"Om:BN.1",3.77576292817428e-47,NA
"3703",2020-08-05,"Om:BQ.1",4.64746768323638e-297,NA
"3704",2020-08-05,"Om:BQ.1.1",7.55025989013105e-258,NA
"3705",2020-08-05,"Om:XBB",9.57590676348496e-22,NA
"3706",2020-08-05,"Other",0.999999993426012,0.993808049535604
"3707",2020-08-06,"Alpha",7.35263589937414e-09,NA
"3708",2020-08-06,"Beta",2.9184623064963e-11,NA
"3709",2020-08-06,"Delta",6.40368942843833e-22,NA
"3710",2020-08-06,"Om:BA.1",3.32892679927541e-107,0.00163934426229508
"3711",2020-08-06,"Om:BA.2",1.54181129697274e-95,NA
"3712",2020-08-06,"Om:BA.2.12.1",4.32587870707516e-175,NA
"3713",2020-08-06,"Om:BA.2.75",2.33941412381242e-272,NA
"3714",2020-08-06,"Om:BA.2.75.2",8.8014532289744e-70,NA
"3715",2020-08-06,"Om:BA.4",5.29656855173492e-213,NA
"3716",2020-08-06,"Om:BA.4.6",1.13193121254547e-304,NA
"3717",2020-08-06,"Om:BA.5",2.00488995031427e-223,NA
"3718",2020-08-06,"Om:BF.7",0,NA
"3719",2020-08-06,"Om:BN.1",4.85590855898461e-47,NA
"3720",2020-08-06,"Om:BQ.1",2.41507816813476e-296,NA
"3721",2020-08-06,"Om:BQ.1.1",3.13939175247462e-257,NA
"3722",2020-08-06,"Om:XBB",1.05315898401535e-21,NA
"3723",2020-08-06,"Other",0.99999999261818,0.998360655737705
"3724",2020-08-07,"Alpha",8.25398222158445e-09,0.00920810313075507
"3725",2020-08-07,"Beta",3.32413404866676e-11,NA
"3726",2020-08-07,"Delta",7.92368668632538e-22,NA
"3727",2020-08-07,"Om:BA.1",7.12244055356371e-107,NA
"3728",2020-08-07,"Om:BA.2",2.85540126690235e-95,NA
"3729",2020-08-07,"Om:BA.2.12.1",1.27710300197513e-174,NA
"3730",2020-08-07,"Om:BA.2.75",1.08479687764362e-271,NA
"3731",2020-08-07,"Om:BA.2.75.2",1.30407766363221e-69,NA
"3732",2020-08-07,"Om:BA.4",1.87128868419923e-212,NA
"3733",2020-08-07,"Om:BA.4.6",6.53143162306605e-304,NA
"3734",2020-08-07,"Om:BA.5",7.39443846991097e-223,NA
"3735",2020-08-07,"Om:BF.7",0,NA
"3736",2020-08-07,"Om:BN.1",6.24428451754371e-47,NA
"3737",2020-08-07,"Om:BQ.1",1.25399219818915e-295,NA
"3738",2020-08-07,"Om:BQ.1.1",1.30444842811756e-256,NA
"3739",2020-08-07,"Om:XBB",1.1582230076192e-21,NA
"3740",2020-08-07,"Other",0.999999991712777,0.990791896869245
"3741",2020-08-08,"Alpha",9.26390546961706e-09,NA
"3742",2020-08-08,"Beta",3.78522665111462e-11,NA
"3743",2020-08-08,"Delta",9.80242658861436e-22,NA
"3744",2020-08-08,"Om:BA.1",1.5231159761242e-106,NA
"3745",2020-08-08,"Om:BA.2",5.28624610720866e-95,NA
"3746",2020-08-08,"Om:BA.2.12.1",3.76804833236388e-174,NA
"3747",2020-08-08,"Om:BA.2.75",5.02638359539331e-271,NA
"3748",2020-08-08,"Om:BA.2.75.2",1.93180812666747e-69,NA
"3749",2020-08-08,"Om:BA.4",6.60689155626789e-212,NA
"3750",2020-08-08,"Om:BA.4.6",3.76536716253739e-303,NA
"3751",2020-08-08,"Om:BA.5",2.72537826658587e-222,NA
"3752",2020-08-08,"Om:BF.7",0,NA
"3753",2020-08-08,"Om:BN.1",8.02862031091871e-47,NA
"3754",2020-08-08,"Om:BQ.1",6.50586467807335e-295,NA
"3755",2020-08-08,"Om:BQ.1.1",5.41631782911267e-256,NA
"3756",2020-08-08,"Om:XBB",1.27372173308832e-21,NA
"3757",2020-08-08,"Other",0.999999990698242,1
"3758",2020-08-09,"Alpha",1.03952332254123e-08,NA
"3759",2020-08-09,"Beta",4.30916826904988e-11,NA
"3760",2020-08-09,"Delta",1.21240742488926e-21,NA
"3761",2020-08-09,"Om:BA.1",3.25548159409521e-106,NA
"3762",2020-08-09,"Om:BA.2",9.78297424925694e-95,NA
"3763",2020-08-09,"Om:BA.2.12.1",1.11107729056646e-173,NA
"3764",2020-08-09,"Om:BA.2.75",2.32716169793069e-270,NA
"3765",2020-08-09,"Om:BA.2.75.2",2.8611156399031e-69,NA
"3766",2020-08-09,"Om:BA.4",2.3311052856054e-211,NA
"3767",2020-08-09,"Om:BA.4.6",2.16877431869548e-302,NA
"3768",2020-08-09,"Om:BA.5",1.00381438437077e-221,NA
"3769",2020-08-09,"Om:BF.7",0,NA
"3770",2020-08-09,"Om:BN.1",1.03215485931482e-46,NA
"3771",2020-08-09,"Om:BQ.1",3.37255845084319e-294,NA
"3772",2020-08-09,"Om:BQ.1.1",2.24737337624047e-255,NA
"3773",2020-08-09,"Om:XBB",1.40068651784267e-21,NA
"3774",2020-08-09,"Other",0.999999989561675,1
"3775",2020-08-10,"Alpha",1.16622760577649e-08,0.00164203612479475
"3776",2020-08-10,"Beta",4.90436183457652e-11,NA
"3777",2020-08-10,"Delta",1.49924177797991e-21,NA
"3778",2020-08-10,"Om:BA.1",6.95463309954156e-106,0.00164203612479475
"3779",2020-08-10,"Om:BA.2",1.8098256520063e-94,NA
"3780",2020-08-10,"Om:BA.2.12.1",3.27421851804618e-173,NA
"3781",2020-08-10,"Om:BA.2.75",1.07661162301629e-269,NA
"3782",2020-08-10,"Om:BA.2.75.2",4.23659698782393e-69,NA
"3783",2020-08-10,"Om:BA.4",8.21926633711407e-211,NA
"3784",2020-08-10,"Om:BA.4.6",1.24803557695147e-301,NA
"3785",2020-08-10,"Om:BA.5",3.69473409095587e-221,NA
"3786",2020-08-10,"Om:BF.7",0,NA
"3787",2020-08-10,"Om:BN.1",1.32676547095637e-46,NA
"3788",2020-08-10,"Om:BQ.1",1.74685128188525e-293,NA
"3789",2020-08-10,"Om:BQ.1.1",9.31833294768644e-255,NA
"3790",2020-08-10,"Om:XBB",1.54025012698428e-21,NA
"3791",2020-08-10,"Other",0.99999998828868,0.996715927750411
"3792",2020-08-11,"Alpha",1.30809948448311e-08,0.00282885431400283
"3793",2020-08-11,"Beta",5.58030999407118e-11,NA
"3794",2020-08-11,"Delta",1.85354134765446e-21,0.00565770862800566
"3795",2020-08-11,"Om:BA.1",1.48493857059277e-105,NA
"3796",2020-08-11,"Om:BA.2",3.34690866749715e-94,NA
"3797",2020-08-11,"Om:BA.2.12.1",9.6428397305286e-173,NA
"3798",2020-08-11,"Om:BA.2.75",4.97680912865528e-269,NA
"3799",2020-08-11,"Om:BA.2.75.2",6.27203744762699e-69,NA
"3800",2020-08-11,"Om:BA.4",2.89606831455231e-210,NA
"3801",2020-08-11,"Om:BA.4.6",7.17534239577475e-301,NA
"3802",2020-08-11,"Om:BA.5",1.35898360327181e-220,NA
"3803",2020-08-11,"Om:BF.7",0,NA
"3804",2020-08-11,"Om:BN.1",1.70525161134509e-46,NA
"3805",2020-08-11,"Om:BQ.1",9.04049245812407e-293,NA
"3806",2020-08-11,"Om:BQ.1.1",3.86092313124134e-254,NA
"3807",2020-08-11,"Om:XBB",1.69365664812982e-21,NA
"3808",2020-08-11,"Other",0.999999986863202,0.991513437057992
"3809",2020-08-12,"Alpha",1.46691864614455e-08,NA
"3810",2020-08-12,"Beta",6.34775564018413e-11,NA
"3811",2020-08-12,"Delta",2.2910776566489e-21,0.00180505415162455
"3812",2020-08-12,"Om:BA.1",3.16895897184848e-105,NA
"3813",2020-08-12,"Om:BA.2",6.18715891788448e-94,NA
"3814",2020-08-12,"Om:BA.2.12.1",2.83814416204677e-172,NA
"3815",2020-08-12,"Om:BA.2.75",2.29879459448153e-268,NA
"3816",2020-08-12,"Om:BA.2.75.2",9.28344799453742e-69,NA
"3817",2020-08-12,"Om:BA.4",1.01973485750794e-209,NA
"3818",2020-08-12,"Om:BA.4.6",4.12153357285286e-300,NA
"3819",2020-08-12,"Om:BA.5",4.9951048755942e-220,NA
"3820",2020-08-12,"Om:BF.7",0,NA
"3821",2020-08-12,"Om:BN.1",2.19142916766926e-46,NA
"3822",2020-08-12,"Om:BQ.1",4.67482836911611e-292,NA
"3823",2020-08-12,"Om:BQ.1.1",1.59857148920814e-253,NA
"3824",2020-08-12,"Om:XBB",1.86227236976797e-21,NA
"3825",2020-08-12,"Other",0.999999985267336,0.998194945848375
"3826",2020-08-13,"Alpha",1.64466897841358e-08,0.00915750915750916
"3827",2020-08-13,"Beta",7.21883992729083e-11,0.00183150183150183
"3828",2020-08-13,"Delta",2.83128563161235e-21,0.00183150183150183
"3829",2020-08-13,"Om:BA.1",6.75922940350973e-105,0.00183150183150183
"3830",2020-08-13,"Om:BA.2",1.14334675772704e-93,NA
"3831",2020-08-13,"Om:BA.2.12.1",8.3482315196515e-172,NA
"3832",2020-08-13,"Om:BA.2.75",1.06097330160513e-267,NA
"3833",2020-08-13,"Om:BA.2.75.2",1.37378439999745e-68,NA
"3834",2020-08-13,"Om:BA.4",3.58811680695317e-209,NA
"3835",2020-08-13,"Om:BA.4.6",2.36522842525226e-299,NA
"3836",2020-08-13,"Om:BA.5",1.83473134008667e-219,NA
"3837",2020-08-13,"Om:BF.7",0,NA
"3838",2020-08-13,"Om:BN.1",2.81585780451856e-46,NA
"3839",2020-08-13,"Om:BQ.1",2.41531845959961e-291,NA
"3840",2020-08-13,"Om:BQ.1.1",6.61392072279439e-253,NA
"3841",2020-08-13,"Om:XBB",2.04759771616656e-21,NA
"3842",2020-08-13,"Other",0.999999983481122,0.985347985347985
"3843",2020-08-14,"Alpha",1.84356141668787e-08,0.00590551181102362
"3844",2020-08-14,"Beta",8.2072798802098e-11,NA
"3845",2020-08-14,"Delta",3.4981088411625e-21,0.00196850393700787
"3846",2020-08-14,"Om:BA.1",1.44094954886835e-104,NA
"3847",2020-08-14,"Om:BA.2",2.1120438812995e-93,NA
"3848",2020-08-14,"Om:BA.2.12.1",2.45404975889195e-171,NA
"3849",2020-08-14,"Om:BA.2.75",4.89284765772922e-267,NA
"3850",2020-08-14,"Om:BA.2.75.2",2.03252495358291e-68,NA
"3851",2020-08-14,"Om:BA.4",1.26166732288787e-208,NA
"3852",2020-08-14,"Om:BA.4.6",1.35607235044735e-298,NA
"3853",2020-08-14,"Om:BA.5",6.73435383858681e-219,NA
"3854",2020-08-14,"Om:BF.7",0,NA
"3855",2020-08-14,"Om:BN.1",3.61774512667446e-46,NA
"3856",2020-08-14,"Om:BQ.1",1.24685513131376e-290,NA
"3857",2020-08-14,"Om:BQ.1.1",2.73444982420849e-252,NA
"3858",2020-08-14,"Om:XBB",2.25128034077327e-21,NA
"3859",2020-08-14,"Other",0.999999981482313,0.992125984251969
"3860",2020-08-15,"Alpha",2.06605927604391e-08,0.0037037037037037
"3861",2020-08-15,"Beta",9.3285679518208e-11,NA
"3862",2020-08-15,"Delta",4.32103838248214e-21,0.0037037037037037
"3863",2020-08-15,"Om:BA.1",3.07022328642302e-104,NA
"3864",2020-08-15,"Om:BA.2",3.90000518521798e-93,NA
"3865",2020-08-15,"Om:BA.2.12.1",7.20940471111351e-171,NA
"3866",2020-08-15,"Om:BA.2.75",2.25460116499152e-266,NA
"3867",2020-08-15,"Om:BA.2.75.2",3.00649616968132e-68,NA
"3868",2020-08-15,"Om:BA.4",4.4332297871841e-208,NA
"3869",2020-08-15,"Om:BA.4.6",7.76757836743233e-298,NA
"3870",2020-08-15,"Om:BA.5",2.47009169952759e-218,NA
"3871",2020-08-15,"Om:BF.7",0,NA
"3872",2020-08-15,"Om:BN.1",4.6473869195778e-46,NA
"3873",2020-08-15,"Om:BQ.1",6.43114319468862e-290,NA
"3874",2020-08-15,"Om:BQ.1.1",1.12969972160679e-251,NA
"3875",2020-08-15,"Om:XBB",2.47512948982088e-21,NA
"3876",2020-08-15,"Other",0.999999979246122,0.992592592592593
"3877",2020-08-16,"Alpha",2.31490632893785e-08,0.00440528634361234
"3878",2020-08-16,"Beta",1.0600196158513e-10,NA
"3879",2020-08-16,"Delta",5.3363894556795e-21,NA
"3880",2020-08-16,"Om:BA.1",6.53821687085467e-104,NA
"3881",2020-08-16,"Om:BA.2",7.19885957222249e-93,NA
"3882",2020-08-16,"Om:BA.2.12.1",2.11661039922713e-170,NA
"3883",2020-08-16,"Om:BA.2.75",1.03806942425084e-265,NA
"3884",2020-08-16,"Om:BA.2.75.2",4.44623399925489e-68,NA
"3885",2020-08-16,"Om:BA.4",1.55664960467691e-207,NA
"3886",2020-08-16,"Om:BA.4.6",4.44507327994201e-297,NA
"3887",2020-08-16,"Om:BA.5",9.05361501257718e-218,NA
"3888",2020-08-16,"Om:BF.7",0,NA
"3889",2020-08-16,"Om:BN.1",5.96929393109194e-46,NA
"3890",2020-08-16,"Om:BQ.1",3.31427597218841e-289,NA
"3891",2020-08-16,"Om:BQ.1.1",4.66376019755704e-251,NA
"3892",2020-08-16,"Om:XBB",2.72113175854256e-21,NA
"3893",2020-08-16,"Other",0.999999976744935,0.995594713656388
"3894",2020-08-17,"Alpha",2.59315791655272e-08,0.00157728706624606
"3895",2020-08-17,"Beta",1.20419077261005e-10,NA
"3896",2020-08-17,"Delta",6.58886960304822e-21,0.00157728706624606
"3897",2020-08-17,"Om:BA.1",1.39160325179111e-103,NA
"3898",2020-08-17,"Om:BA.2",1.32830401391601e-92,NA
"3899",2020-08-17,"Om:BA.2.12.1",6.21020932176691e-170,NA
"3900",2020-08-17,"Om:BA.2.75",4.7756177210552e-265,NA
"3901",2020-08-17,"Om:BA.2.75.2",6.57400902845589e-68,NA
"3902",2020-08-17,"Om:BA.4",5.46203972581611e-207,NA
"3903",2020-08-17,"Om:BA.4.6",2.54132490771903e-296,NA
"3904",2020-08-17,"Om:BA.5",3.31604855398956e-217,NA
"3905",2020-08-17,"Om:BF.7",0,NA
"3906",2020-08-17,"Om:BN.1",7.66619775717326e-46,NA
"3907",2020-08-17,"Om:BQ.1",1.70653493244523e-288,NA
"3908",2020-08-17,"Om:BQ.1.1",1.92392246620232e-250,NA
"3909",2020-08-17,"Om:XBB",2.99146837411535e-21,NA
"3910",2020-08-17,"Other",0.999999973948002,0.996845425867508
"3911",2020-08-18,"Alpha",2.90421541070101e-08,0.00169779286926995
"3912",2020-08-18,"Beta",1.36759795161707e-10,NA
"3913",2020-08-18,"Delta",8.13350475265437e-21,0.00169779286926995
"3914",2020-08-18,"Om:BA.1",2.96030785840139e-103,NA
"3915",2020-08-18,"Om:BA.2",2.44999686885636e-92,NA
"3916",2020-08-18,"Om:BA.2.12.1",1.82093172113665e-169,0.00169779286926995
"3917",2020-08-18,"Om:BA.2.75",2.19521488438392e-264,NA
"3918",2020-08-18,"Om:BA.2.75.2",9.71793581559604e-68,NA
"3919",2020-08-18,"Om:BA.4",1.91518326956259e-206,NA
"3920",2020-08-18,"Om:BA.4.6",1.45153307223426e-295,NA
"3921",2020-08-18,"Om:BA.5",1.21368995951426e-216,NA
"3922",2020-08-18,"Om:BF.7",0,NA
"3923",2020-08-18,"Om:BN.1",9.84418223399454e-46,NA
"3924",2020-08-18,"Om:BQ.1",8.77941224671069e-288,NA
"3925",2020-08-18,"Om:BQ.1.1",7.93076575208643e-250,NA
"3926",2020-08-18,"Om:XBB",3.28853415227389e-21,NA
"3927",2020-08-18,"Other",0.999999970821086,0.99490662139219
"3928",2020-08-19,"Alpha",3.2518643750161e-08,NA
"3929",2020-08-19,"Beta",1.55275388773218e-10,NA
"3930",2020-08-19,"Delta",1.00380040859804e-20,0.00718132854578097
"3931",2020-08-19,"Om:BA.1",6.29393464622484e-103,NA
"3932",2020-08-19,"Om:BA.2",4.51717411002323e-92,NA
"3933",2020-08-19,"Om:BA.2.12.1",5.33582416461088e-169,NA
"3934",2020-08-19,"Om:BA.2.75",1.00824643395521e-263,NA
"3935",2020-08-19,"Om:BA.2.75.2",1.43622649609419e-67,NA
"3936",2020-08-19,"Om:BA.4",6.71050879971163e-206,NA
"3937",2020-08-19,"Om:BA.4.6",8.28278979581222e-295,NA
"3938",2020-08-19,"Om:BA.5",4.43895525142233e-216,NA
"3939",2020-08-19,"Om:BF.7",0,NA
"3940",2020-08-19,"Om:BN.1",1.26392555834194e-45,NA
"3941",2020-08-19,"Om:BQ.1",4.5127073137477e-287,NA
"3942",2020-08-19,"Om:BQ.1.1",3.26675766304411e-249,NA
"3943",2020-08-19,"Om:XBB",3.61495828857598e-21,NA
"3944",2020-08-19,"Other",0.999999967326081,0.992818671454219
"3945",2020-08-20,"Alpha",3.64031680903728e-08,0.00177619893428064
"3946",2020-08-20,"Beta",1.76249189812689e-10,NA
"3947",2020-08-20,"Delta",1.23856629498524e-20,0.0124333925399645
"3948",2020-08-20,"Om:BA.1",1.33742693595697e-102,0.00355239786856128
"3949",2020-08-20,"Om:BA.2",8.32530941993326e-92,NA
"3950",2020-08-20,"Om:BA.2.12.1",1.56252904375148e-168,NA
"3951",2020-08-20,"Om:BA.2.75",4.62696662873991e-263,NA
"3952",2020-08-20,"Om:BA.2.75.2",2.12215181563014e-67,NA
"3953",2020-08-20,"Om:BA.4",2.3495696176888e-205,NA
"3954",2020-08-20,"Om:BA.4.6",4.72179136815864e-294,NA
"3955",2020-08-20,"Om:BA.5",1.6223255708956e-215,NA
"3956",2020-08-20,"Om:BF.7",0,NA
"3957",2020-08-20,"Om:BN.1",1.62257665749364e-45,NA
"3958",2020-08-20,"Om:BQ.1",2.31754446860119e-286,NA
"3959",2020-08-20,"Om:BQ.1.1",1.34459345134781e-248,NA
"3960",2020-08-20,"Om:XBB",3.97362716067358e-21,NA
"3961",2020-08-20,"Other",0.999999963420583,0.982238010657194
"3962",2020-08-21,"Alpha",4.07425789698936e-08,0.0021551724137931
"3963",2020-08-21,"Beta",2.00000571646441e-10,NA
"3964",2020-08-21,"Delta",1.52789252879686e-20,0.0258620689655172
"3965",2020-08-21,"Om:BA.1",2.84039647960633e-102,NA
"3966",2020-08-21,"Om:BA.2",1.53378746610148e-91,NA
"3967",2020-08-21,"Om:BA.2.12.1",4.57268983860285e-168,NA
"3968",2020-08-21,"Om:BA.2.75",2.12160192559056e-262,NA
"3969",2020-08-21,"Om:BA.2.75.2",3.1349744087994e-67,NA
"3970",2020-08-21,"Om:BA.4",8.22066729554511e-205,NA
"3971",2020-08-21,"Om:BA.4.6",2.68914911922486e-293,NA
"3972",2020-08-21,"Om:BA.5",5.92485338730691e-215,NA
"3973",2020-08-21,"Om:BF.7",0,NA
"3974",2020-08-21,"Om:BN.1",2.08271804761368e-45,NA
"3975",2020-08-21,"Om:BQ.1",1.18914794450573e-285,NA
"3976",2020-08-21,"Om:BQ.1.1",5.53013049781273e-248,NA
"3977",2020-08-21,"Om:XBB",4.36770933477102e-21,NA
"3978",2020-08-21,"Other",0.99999995905742,0.97198275862069
"3979",2020-08-22,"Alpha",4.55889772487496e-08,NA
"3980",2020-08-22,"Beta",2.26889413081371e-10,NA
"3981",2020-08-22,"Delta",1.88437542723906e-20,0.0101694915254237
"3982",2020-08-22,"Om:BA.1",6.02903085982619e-102,NA
"3983",2020-08-22,"Om:BA.2",2.82462129241027e-91,NA
"3984",2020-08-22,"Om:BA.2.12.1",1.33730590791277e-167,0.00338983050847458
"3985",2020-08-22,"Om:BA.2.75",9.72001958555733e-262,NA
"3986",2020-08-22,"Om:BA.2.75.2",4.63014950957213e-67,NA
"3987",2020-08-22,"Om:BA.4",2.8741527347929e-204,NA
"3988",2020-08-22,"Om:BA.4.6",1.53002455997635e-292,NA
"3989",2020-08-22,"Om:BA.5",2.16220894499055e-214,NA
"3990",2020-08-22,"Om:BF.7",0,NA
"3991",2020-08-22,"Om:BN.1",2.67298743580829e-45,NA
"3992",2020-08-22,"Om:BQ.1",6.0961876511017e-285,NA
"3993",2020-08-22,"Om:BQ.1.1",2.27273144102288e-247,NA
"3994",2020-08-22,"Om:XBB",4.80068298787346e-21,NA
"3995",2020-08-22,"Other",0.999999954184133,0.986440677966102
"3996",2020-08-23,"Alpha",5.10002847525593e-08,0.00543478260869565
"3997",2020-08-23,"Beta",2.5732109850546e-10,NA
"3998",2020-08-23,"Delta",2.32349930615583e-20,0.0217391304347826
"3999",2020-08-23,"Om:BA.1",1.27901096222517e-101,NA
"4000",2020-08-23,"Om:BA.2",5.19977451793614e-91,NA
"4001",2020-08-23,"Om:BA.2.12.1",3.90844018911955e-167,NA
"4002",2020-08-23,"Om:BA.2.75",4.44942539272845e-261,NA
"4003",2020-08-23,"Om:BA.2.75.2",6.83689519805389e-67,NA
"4004",2020-08-23,"Om:BA.4",1.00414114243548e-203,NA
"4005",2020-08-23,"Om:BA.4.6",8.69670686322672e-292,NA
"4006",2020-08-23,"Om:BA.5",7.88490159539962e-214,NA
"4007",2020-08-23,"Om:BF.7",0,NA
"4008",2020-08-23,"Om:BN.1",3.43007950709977e-45,NA
"4009",2020-08-23,"Om:BQ.1",3.12243285297166e-284,NA
"4010",2020-08-23,"Om:BQ.1.1",9.33312860540404e-247,NA
"4011",2020-08-23,"Om:XBB",5.27636597758986e-21,NA
"4012",2020-08-23,"Other",0.999999948742394,0.972826086956522
"4013",2020-08-24,"Alpha",5.70408765916117e-08,NA
"4014",2020-08-24,"Beta",2.91752116619997e-10,NA
"4015",2020-08-24,"Delta",2.86429382284227e-20,0.00825082508250825
"4016",2020-08-24,"Om:BA.1",2.71180104208677e-101,NA
"4017",2020-08-24,"Om:BA.2",9.56834945849985e-91,NA
"4018",2020-08-24,"Om:BA.2.12.1",1.14153224007067e-166,NA
"4019",2020-08-24,"Om:BA.2.75",2.03503607421442e-260,NA
"4020",2020-08-24,"Om:BA.2.75.2",1.00931133926566e-66,NA
"4021",2020-08-24,"Om:BA.4",3.50558060724129e-203,NA
"4022",2020-08-24,"Om:BA.4.6",4.93834766856083e-291,NA
"4023",2020-08-24,"Om:BA.5",2.87323779868552e-213,NA
"4024",2020-08-24,"Om:BF.7",0,NA
"4025",2020-08-24,"Om:BN.1",4.40100579733024e-45,NA
"4026",2020-08-24,"Om:BQ.1",1.59785715550852e-283,NA
"4027",2020-08-24,"Om:BQ.1.1",3.8297533773461e-246,NA
"4028",2020-08-24,"Om:XBB",5.79894881332926e-21,NA
"4029",2020-08-24,"Other",0.999999942667371,0.991749174917492
"4030",2020-08-25,"Alpha",6.37822799928007e-08,0.00311526479750779
"4031",2020-08-25,"Beta",3.30696326941346e-10,NA
"4032",2020-08-25,"Delta",3.53013980094743e-20,0.00311526479750779
"4033",2020-08-25,"Om:BA.1",5.7464119173246e-101,NA
"4034",2020-08-25,"Om:BA.2",1.76001664497063e-90,NA
"4035",2020-08-25,"Om:BA.2.12.1",3.33183290609629e-166,NA
"4036",2020-08-25,"Om:BA.2.75",9.29971274438981e-260,NA
"4037",2020-08-25,"Om:BA.2.75.2",1.48968049956529e-66,NA
"4038",2020-08-25,"Om:BA.4",1.22293552651746e-202,NA
"4039",2020-08-25,"Om:BA.4.6",2.80140810029987e-290,NA
"4040",2020-08-25,"Om:BA.5",1.04621670298109e-212,NA
"4041",2020-08-25,"Om:BF.7",0,NA
"4042",2020-08-25,"Om:BN.1",5.6459864399142e-45,NA
"4043",2020-08-25,"Om:BQ.1",8.16940785804671e-283,NA
"4044",2020-08-25,"Om:BQ.1.1",1.57027902794169e-245,NA
"4045",2020-08-25,"Om:XBB",6.37303080687803e-21,NA
"4046",2020-08-25,"Other",0.999999935887024,0.993769470404984
"4047",2020-08-26,"Alpha",7.13039463841384e-08,0.00108932461873638
"4048",2020-08-26,"Beta",3.74731970921956e-10,NA
"4049",2020-08-26,"Delta",4.34975680948595e-20,0.00217864923747277
"4050",2020-08-26,"Om:BA.1",1.21699736223995e-100,NA
"4051",2020-08-26,"Om:BA.2",3.23610606168172e-90,NA
"4052",2020-08-26,"Om:BA.2.12.1",9.71822344499992e-166,NA
"4053",2020-08-26,"Om:BA.2.75",4.24613735570103e-259,NA
"4054",2020-08-26,"Om:BA.2.75.2",2.19817514212616e-66,NA
"4055",2020-08-26,"Om:BA.4",4.26308216676401e-202,NA
"4056",2020-08-26,"Om:BA.4.6",1.58758312613788e-289,NA
"4057",2020-08-26,"Om:BA.5",3.80666466981774e-212,NA
"4058",2020-08-26,"Om:BF.7",0,NA
"4059",2020-08-26,"Om:BN.1",7.24214988942003e-45,NA
"4060",2020-08-26,"Om:BQ.1",4.17300310779014e-282,NA
"4061",2020-08-26,"Om:BQ.1.1",6.43344149116911e-245,NA
"4062",2020-08-26,"Om:XBB",7.00365970678442e-21,NA
"4063",2020-08-26,"Other",0.999999928321322,0.996732026143791
"4064",2020-08-27,"Alpha",7.9694104124884e-08,NA
"4065",2020-08-27,"Beta",4.24509513021579e-10,NA
"4066",2020-08-27,"Delta",5.35841316116255e-20,NA
"4067",2020-08-27,"Om:BA.1",2.57593588652199e-100,0.00166666666666667
"4068",2020-08-27,"Om:BA.2",5.94776689735717e-90,NA
"4069",2020-08-27,"Om:BA.2.12.1",2.83267988820605e-165,NA
"4070",2020-08-27,"Om:BA.2.75",1.93706177445737e-258,NA
"4071",2020-08-27,"Om:BA.2.75.2",3.24288882465827e-66,NA
"4072",2020-08-27,"Om:BA.4",1.48497284981409e-201,NA
"4073",2020-08-27,"Om:BA.4.6",8.98792484129638e-289,NA
"4074",2020-08-27,"Om:BA.5",1.38400798726687e-211,NA
"4075",2020-08-27,"Om:BF.7",0,NA
"4076",2020-08-27,"Om:BN.1",9.28826564053472e-45,NA
"4077",2020-08-27,"Om:BQ.1",2.12965894917899e-281,NA
"4078",2020-08-27,"Om:BQ.1.1",2.6337128391894e-244,NA
"4079",2020-08-27,"Om:XBB",7.69637514990417e-21,NA
"4080",2020-08-27,"Other",0.999999919881386,0.998333333333333
"4081",2020-08-28,"Alpha",8.90506999875978e-08,0.00198807157057654
"4082",2020-08-28,"Beta",4.80760406430902e-10,NA
"4083",2020-08-28,"Delta",6.59940801672929e-20,0.00198807157057654
"4084",2020-08-28,"Om:BA.1",5.44918521402393e-100,NA
"4085",2020-08-28,"Om:BA.2",1.09272114765535e-89,NA
"4086",2020-08-28,"Om:BA.2.12.1",8.25112915689708e-165,NA
"4087",2020-08-28,"Om:BA.2.75",8.82908453073129e-258,NA
